EA_ID,Rtn_Type,Mon_Point,Mon_Date,Parameter,Value,Unit
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Butyl lactate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Butyraldehyde,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Butyrolactone Beta (TIC),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C10-C16 carbon range organics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C10-C40 Aliphatics % Surr. Recovery,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C12 - 16 Alkanes,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C12-C44 Aliphatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C12-C44 Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C15 - 22 substituted PAHs,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C16 - 24 hydrocarbons,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C16 - 28 hydrocarbons: 10% aromatic,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C16 Aliphatics (EC=18.5),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C16-C35 Aliphatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C17-C24 carbon range organics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C21 Aromatics (EC=28),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C21-C40,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C21-C40 Aliphatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C21-C40 Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C25-C35 carbon range organics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C35-C40 Aliphatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C35-C44 Aliphatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C40-C44 Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C4-C12 Hydrocarbon fraction,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C4-C8 Hydrocarbon fraction,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C5-C35 Aliphatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C5-C35 Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C5-C44 Aliphatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C5-C44 Aliphatics/Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C6 acid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C6-C12 Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C6-C35 Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C6-C40 Aliphatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C6-C40 Aliphatics/Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C6-C40 Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C6-C44 Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C6-C7 Aromatics,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C7-C9 Dialkyl Phthalates,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,>C8-C10,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C8-C12 Aromatic isomers,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C8-C12 Hydrocarbon fraction,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C8-C13 Hydrocarbon fraction,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C9-C10 Aromatic isomers,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C9-C11 Aromatic isomers,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C9-C12 Aromatic isomers,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C9-C13 Aromatic isomers,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,C9-C13 Hydrocarbon fraction,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cadmium,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Cadmium and its compounds, expressed as cadmium (total Cd)",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cadmium dichloride,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cadmium oxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cadmium sulphide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cadmium Sulphide and Cadmium Sulphide Pigments (Respirable Dust) (As Cd),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cadmium & thallium and their compounds,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Caesium 134,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Caesium-134,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Caesium 137,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Caesium-137,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Caesium hydroxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Calcium,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Calcium carbonate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Calcium chloride,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Calcium cyanamide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Calcium hardness,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Calcium hydroxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Calcium oxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Calcium silicate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Captan,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbaryl,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbazole,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbendazim,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbetamide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbofuran,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon 14,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon-14,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbonate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon Black,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon dioxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon dioxide from qualifying renewable fuel source (reportable),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon Dioxide From Qualifying Renewable Fuel Sources,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon disulphide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon monoxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon Monoxide After Tuning,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon Monoxide Before Tuning,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbon Range,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbonyl sulphide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carbophenothion,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carboxylic Acid Unidentified circa C20,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Carveol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cation Exchange Capacity,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cations,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cellulose,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cerium 144,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cerium-144,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chemical Oxygen Demand,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chloral hydrate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chloramine T,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,chloranthene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlordane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlordane-cis,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlordane-trans,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlordecone,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorfenvinphos,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chloride,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorinated hydrocarbons,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorine-36,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorine and inorganic chlorine compounds - as HCl,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorine and inorganic compounds - as HCL,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorine dioxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorite,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlormequat,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Chloro-2,4-dinitrobenzene",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Chloro-2, nitrobenzene",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Chloro-3, nitrobenzene",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chloroacetaldehyde,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorobenzene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorobenzilate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorodibromomethane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorodifluoromethane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chloroethane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chloroethanenitrile,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chloroethene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorofenvinphos,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorofluorocarbons,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorofluorocarbons (CFCs),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorofluoromethane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chloromethane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chloromethyl methyl ether,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chloroneb,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chloronitrotoluenes,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorophyll,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorosulphonic acid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorothalonil,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorotoluron,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorpropham,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorpyrifos,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorthalonil,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlorthiamid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chlortoluron,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cholesterol,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chromium,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chromium 51,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chromium-51,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chromium and its compounds expressed as chromium (total Cr),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,chromium and its compounds expressed at chromium (total Cr),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chromium(II) compounds (as Cr),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chromium III,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chromium(III) compounds (as Cr),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chromium trioxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chromium VI,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chromyl chloride,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chrysene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chrysene-d12,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Chrysotile,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Clock Reading (Leachate),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Clopyralid,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Clostridia, presumptive",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Clostridium perfringens (Including Spores),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cloud Cover,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Coal Tars,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cobalt,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cobalt 57,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cobalt-57,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cobalt 58,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cobalt-58,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cobalt 60,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cobalt-60,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cobalt oxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cobalt tetracarbonyl,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Coliform bacteria,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Colony Counts,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Colour,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Colouration (After Filtration),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Colour Strength,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Conductivity,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Conductivity (field),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Copper,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Copper - 8 - hydroxyquinoline,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Copper and its compounds expressed as copper (total Cu),100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Copper arsenate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Copper naphthenate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Copper Napthenate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Copper oxide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Copper sulphate,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Coronene,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cotton Dust,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Coumaphos,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cresols,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cristobalite,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Crocidolite,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cryofluorane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cupric arsenite,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Curium 242,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cyanamide,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cyanazine,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cyanogen chloride,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cyanuric chloride,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cybutryne,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cyclic octaatomic sulphur,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Cyclodocosane, ethyl-",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Cyclohexadecane, 1,2-diethyl-",100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cyclohexane,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,Cyclohexane Extractable Matter,100,ug
BJ7786IV,Air point source emissions,Monitor point 3,07/08/2015,"Cyclohexane, isothiocyanato-",100,ug
